round_id,query_index,query,timestamp,template,components,articles_found,total_available,high_relevance,precision,new_terms_mined,status
10,4,"(""randomized controlled trial"" OR ""controlled trial"" OR ""pilot study"") AND (""will decide"" OR ""expand"" OR ""approve"") AND (""intervention"" OR ""leqembi"" OR ""include"")",2026-02-11 11:03:09,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['randomized controlled trial', 'controlled trial', 'pilot study'], 'DECISION': ['will decide', 'expand', 'approve'], 'CONTEXT': ['intervention', 'leqembi', 'include'], 'NOISE': ['letters', 'podcast']}",22,22,PENDING,0.0,[],FETCHED
10,4,"(""randomized controlled trial"" OR ""controlled trial"" OR ""pilot study"") AND (""will decide"" OR ""expand"" OR ""approve"") AND (""intervention"" OR ""leqembi"" OR ""include"")",2026-02-11 11:03:09,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['randomized controlled trial', 'controlled trial', 'pilot study'], 'DECISION': ['will decide', 'expand', 'approve'], 'CONTEXT': ['intervention', 'leqembi', 'include'], 'NOISE': ['letters', 'podcast']}",22,22,0,0.0,[],COMPLETED
11,1,"(""field experiment"" OR ""controlled trial"" OR ""pilot study"") AND (""takotsubo"" OR ""cell therapy"" OR ""ptsd"") AND NOT (""podcast"" OR ""sport"")",2026-02-11 11:03:33,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['field experiment', 'controlled trial', 'pilot study'], 'DECISION': ['approve', 'adopt', 'terminate'], 'CONTEXT': ['takotsubo', 'cell therapy', 'ptsd'], 'NOISE': ['podcast', 'sport']}",15,15,PENDING,0.0,[],FETCHED
11,1,"(""field experiment"" OR ""controlled trial"" OR ""pilot study"") AND (""takotsubo"" OR ""cell therapy"" OR ""ptsd"") AND NOT (""podcast"" OR ""sport"")",2026-02-11 11:03:33,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['field experiment', 'controlled trial', 'pilot study'], 'DECISION': ['approve', 'adopt', 'terminate'], 'CONTEXT': ['takotsubo', 'cell therapy', 'ptsd'], 'NOISE': ['podcast', 'sport']}",15,15,2,0.1333,"['online therapies', 'internet', 'digital', 'therapist', 'asco']",COMPLETED
11,2,"(""will decide"" OR ""terminate"" OR ""funding"") AND (""ptsd"" OR ""recurrence"" OR ""fda said"") AND NOT (""randomised controlled trial"" OR ""controlled trial"" OR ""field experiment"")",2026-02-11 11:04:01,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['randomised controlled trial', 'controlled trial', 'field experiment'], 'DECISION': ['will decide', 'terminate', 'funding'], 'CONTEXT': ['ptsd', 'recurrence', 'fda said'], 'NOISE': ['opinion', 'letters']}",50,501,PENDING,0.0,[],FETCHED
11,2,"(""will decide"" OR ""terminate"" OR ""funding"") AND (""ptsd"" OR ""recurrence"" OR ""fda said"") AND NOT (""randomised controlled trial"" OR ""controlled trial"" OR ""field experiment"")",2026-02-11 11:04:01,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['randomised controlled trial', 'controlled trial', 'field experiment'], 'DECISION': ['will decide', 'terminate', 'funding'], 'CONTEXT': ['ptsd', 'recurrence', 'fda said'], 'NOISE': ['opinion', 'letters']}",50,501,0,0.0,[],COMPLETED
11,3,"(""randomised controlled trial"" OR ""randomized controlled trial"" OR ""RCT"") AND (""implement"" OR ""will decide"" OR ""approve"") AND (""standard care"" OR ""social"" OR ""university oxford"")",2026-02-11 11:04:48,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['randomised controlled trial', 'randomized controlled trial', 'RCT'], 'DECISION': ['implement', 'will decide', 'approve'], 'CONTEXT': ['standard care', 'social', 'university oxford'], 'NOISE': ['letters', 'live blog']}",11,11,PENDING,0.0,[],FETCHED
11,3,"(""randomised controlled trial"" OR ""randomized controlled trial"" OR ""RCT"") AND (""implement"" OR ""will decide"" OR ""approve"") AND (""standard care"" OR ""social"" OR ""university oxford"")",2026-02-11 11:04:48,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['randomised controlled trial', 'randomized controlled trial', 'RCT'], 'DECISION': ['implement', 'will decide', 'approve'], 'CONTEXT': ['standard care', 'social', 'university oxford'], 'NOISE': ['letters', 'live blog']}",11,11,0,0.0,[],COMPLETED
11,4,"(""randomised controlled trial"" OR ""randomized controlled trial"" OR ""field experiment"") AND (""used"" OR ""hormone"" OR ""takotsubo"") AND NOT (""podcast"" OR ""live blog"")",2026-02-11 11:05:01,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['randomised controlled trial', 'randomized controlled trial', 'field experiment'], 'DECISION': ['implement', 'adopt', 'expand'], 'CONTEXT': ['used', 'hormone', 'takotsubo'], 'NOISE': ['podcast', 'live blog']}",50,113,PENDING,0.0,[],FETCHED
11,4,"(""randomised controlled trial"" OR ""randomized controlled trial"" OR ""field experiment"") AND (""used"" OR ""hormone"" OR ""takotsubo"") AND NOT (""podcast"" OR ""live blog"")",2026-02-11 11:05:01,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['randomised controlled trial', 'randomized controlled trial', 'field experiment'], 'DECISION': ['implement', 'adopt', 'expand'], 'CONTEXT': ['used', 'hormone', 'takotsubo'], 'NOISE': ['podcast', 'live blog']}",50,113,6,0.12,"['organ donation', 'controlled', 'randomised controlled', 'statin', 'statins']",COMPLETED
12,1,"(""randomised controlled trial"" OR ""field experiment"" OR ""evaluation"") AND (""hospital"" OR ""according"" OR ""compared"") AND NOT (""review"" OR ""live blog"")",2026-02-11 11:05:48,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['randomised controlled trial', 'field experiment', 'evaluation'], 'DECISION': ['funding', 'will decide', 'approve'], 'CONTEXT': ['hospital', 'according', 'compared'], 'NOISE': ['review', 'live blog']}",50,3251,PENDING,0.0,[],FETCHED
12,1,"(""randomised controlled trial"" OR ""field experiment"" OR ""evaluation"") AND (""hospital"" OR ""according"" OR ""compared"") AND NOT (""review"" OR ""live blog"")",2026-02-11 11:05:48,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['randomised controlled trial', 'field experiment', 'evaluation'], 'DECISION': ['funding', 'will decide', 'approve'], 'CONTEXT': ['hospital', 'according', 'compared'], 'NOISE': ['review', 'live blog']}",50,3251,4,0.08,"['severe', 'device', 'life', 'added', 'survival']",COMPLETED
12,2,"(""impact evaluation"" OR ""A/B test"" OR ""controlled trial"") AND (""cervical"" OR ""statins"" OR ""solid"") AND NOT (""podcast"" OR ""letters"")",2026-02-11 11:06:43,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['impact evaluation', 'A/B test', 'controlled trial'], 'DECISION': ['will decide', 'adopt', 'implement'], 'CONTEXT': ['cervical', 'statins', 'solid'], 'NOISE': ['podcast', 'letters']}",25,25,PENDING,0.0,[],FETCHED
12,2,"(""impact evaluation"" OR ""A/B test"" OR ""controlled trial"") AND (""cervical"" OR ""statins"" OR ""solid"") AND NOT (""podcast"" OR ""letters"")",2026-02-11 11:06:43,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['impact evaluation', 'A/B test', 'controlled trial'], 'DECISION': ['will decide', 'adopt', 'implement'], 'CONTEXT': ['cervical', 'statins', 'solid'], 'NOISE': ['podcast', 'letters']}",25,25,2,0.08,"['dark', 'giving', 'quality', 'damage', 'lead']",COMPLETED
12,3,"(""field experiment"" OR ""randomised controlled trial"" OR ""impact evaluation"") AND (""randomised"" OR ""participants"" OR ""oxford"") AND NOT (""podcast"" OR ""review"")",2026-02-11 11:07:04,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['field experiment', 'randomised controlled trial', 'impact evaluation'], 'DECISION': ['decision to', 'roll out', 'adopt'], 'CONTEXT': ['randomised', 'participants', 'oxford'], 'NOISE': ['podcast', 'review']}",50,167,PENDING,0.0,[],FETCHED
12,3,"(""field experiment"" OR ""randomised controlled trial"" OR ""impact evaluation"") AND (""randomised"" OR ""participants"" OR ""oxford"") AND NOT (""podcast"" OR ""review"")",2026-02-11 11:07:04,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['field experiment', 'randomised controlled trial', 'impact evaluation'], 'DECISION': ['decision to', 'roll out', 'adopt'], 'CONTEXT': ['randomised', 'participants', 'oxford'], 'NOISE': ['podcast', 'review']}",50,167,11,0.22,"['treated', 'professor', 'including', 'controlled trial']",COMPLETED
12,4,"(""controlled trial"" OR ""randomised controlled trial"" OR ""impact evaluation"") AND (""dexamethasone"" OR ""lancet"" OR ""able"") AND NOT (""live blog"" OR ""review"")",2026-02-11 11:07:55,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['controlled trial', 'randomised controlled trial', 'impact evaluation'], 'DECISION': ['implement', 'adopt', 'terminate'], 'CONTEXT': ['dexamethasone', 'lancet', 'able'], 'NOISE': ['live blog', 'review']}",50,99,PENDING,0.0,[],FETCHED
12,4,"(""controlled trial"" OR ""randomised controlled trial"" OR ""impact evaluation"") AND (""dexamethasone"" OR ""lancet"" OR ""able"") AND NOT (""live blog"" OR ""review"")",2026-02-11 11:07:55,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['controlled trial', 'randomised controlled trial', 'impact evaluation'], 'DECISION': ['implement', 'adopt', 'terminate'], 'CONTEXT': ['dexamethasone', 'lancet', 'able'], 'NOISE': ['live blog', 'review']}",50,99,8,0.16,[],COMPLETED
13,1,"(""evaluation"" OR ""pilot study"" OR ""RCT"") AND (""terminate"" OR ""implement"" OR ""adopt"") AND (""mental health"" OR ""internet"" OR ""students"")",2026-02-11 11:08:51,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['evaluation', 'pilot study', 'RCT'], 'DECISION': ['terminate', 'implement', 'adopt'], 'CONTEXT': ['mental health', 'internet', 'students'], 'NOISE': ['review', 'opinion']}",50,327,PENDING,0.0,[],FETCHED
13,1,"(""evaluation"" OR ""pilot study"" OR ""RCT"") AND (""terminate"" OR ""implement"" OR ""adopt"") AND (""mental health"" OR ""internet"" OR ""students"")",2026-02-11 11:08:51,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['evaluation', 'pilot study', 'RCT'], 'DECISION': ['terminate', 'implement', 'adopt'], 'CONTEXT': ['mental health', 'internet', 'students'], 'NOISE': ['review', 'opinion']}",50,327,0,0.0,[],COMPLETED
13,2,"(""implement"" OR ""adopt"" OR ""funding"") AND (""given"" OR ""life"" OR ""face face"") AND NOT (""A/B test"" OR ""pilot study"" OR ""field experiment"")",2026-02-11 11:09:41,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['A/B test', 'pilot study', 'field experiment'], 'DECISION': ['implement', 'adopt', 'funding'], 'CONTEXT': ['given', 'life', 'face face'], 'NOISE': ['review', 'letters']}",50,92209,PENDING,0.0,[],FETCHED
13,2,"(""implement"" OR ""adopt"" OR ""funding"") AND (""given"" OR ""life"" OR ""face face"") AND NOT (""A/B test"" OR ""pilot study"" OR ""field experiment"")",2026-02-11 11:09:41,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['A/B test', 'pilot study', 'field experiment'], 'DECISION': ['implement', 'adopt', 'funding'], 'CONTEXT': ['given', 'life', 'face face'], 'NOISE': ['review', 'letters']}",50,92209,0,0.0,[],COMPLETED
13,3,"(""evaluation"" OR ""controlled trial"" OR ""randomised controlled trial"") AND (""approve"" OR ""funding"" OR ""will decide"") AND (""therapies"" OR ""given"" OR ""delivered"")",2026-02-11 11:10:29,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['evaluation', 'controlled trial', 'randomised controlled trial'], 'DECISION': ['approve', 'funding', 'will decide'], 'CONTEXT': ['therapies', 'given', 'delivered'], 'NOISE': ['podcast', 'letters']}",50,1223,PENDING,0.0,[],FETCHED
13,3,"(""evaluation"" OR ""controlled trial"" OR ""randomised controlled trial"") AND (""approve"" OR ""funding"" OR ""will decide"") AND (""therapies"" OR ""given"" OR ""delivered"")",2026-02-11 11:10:29,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['evaluation', 'controlled trial', 'randomised controlled trial'], 'DECISION': ['approve', 'funding', 'will decide'], 'CONTEXT': ['therapies', 'given', 'delivered'], 'NOISE': ['podcast', 'letters']}",50,1223,1,0.02,"['induction', 'induction chemotherapy', 'research uk', 'seen', 'standard treatment']",COMPLETED
13,4,"(""RCT"" OR ""controlled trial"" OR ""impact evaluation"") AND (""recovery trial"" OR ""dose"" OR ""delivered"") AND NOT (""live blog"" OR ""podcast"")",2026-02-11 11:11:25,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['RCT', 'controlled trial', 'impact evaluation'], 'DECISION': ['approve', 'funding', 'decision to'], 'CONTEXT': ['recovery trial', 'dose', 'delivered'], 'NOISE': ['live blog', 'podcast']}",50,78,PENDING,0.0,[],FETCHED
13,4,"(""RCT"" OR ""controlled trial"" OR ""impact evaluation"") AND (""recovery trial"" OR ""dose"" OR ""delivered"") AND NOT (""live blog"" OR ""podcast"")",2026-02-11 11:11:25,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['RCT', 'controlled trial', 'impact evaluation'], 'DECISION': ['approve', 'funding', 'decision to'], 'CONTEXT': ['recovery trial', 'dose', 'delivered'], 'NOISE': ['live blog', 'podcast']}",50,78,6,0.12,"['result', 'chief', 'hours', 'doctors', 'lungs']",COMPLETED
14,1,"(""controlled trial"" OR ""A/B test"" OR ""randomised controlled trial"") AND (""lilly statement"" OR ""exciting"" OR ""device"") AND NOT (""review"" OR ""letters"")",2026-02-11 11:12:25,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['controlled trial', 'A/B test', 'randomised controlled trial'], 'DECISION': ['expand', 'roll out', 'terminate'], 'CONTEXT': ['lilly statement', 'exciting', 'device'], 'NOISE': ['review', 'letters']}",28,28,PENDING,0.0,[],FETCHED
14,1,"(""controlled trial"" OR ""A/B test"" OR ""randomised controlled trial"") AND (""lilly statement"" OR ""exciting"" OR ""device"") AND NOT (""review"" OR ""letters"")",2026-02-11 11:12:25,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['controlled trial', 'A/B test', 'randomised controlled trial'], 'DECISION': ['expand', 'roll out', 'terminate'], 'CONTEXT': ['lilly statement', 'exciting', 'device'], 'NOISE': ['review', 'letters']}",28,28,4,0.1429,"['mandometer', 'eating', 'food', 'obese', 'today']",COMPLETED
14,2,"(""field experiment"" OR ""randomised controlled trial"" OR ""A/B test"") AND (""roll out"" OR ""decision to"" OR ""will decide"") AND (""seen"" OR ""sexual"" OR ""induction"")",2026-02-11 11:12:49,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['field experiment', 'randomised controlled trial', 'A/B test'], 'DECISION': ['roll out', 'decision to', 'will decide'], 'CONTEXT': ['seen', 'sexual', 'induction'], 'NOISE': ['podcast', 'review']}",8,8,PENDING,0.0,[],FETCHED
14,2,"(""field experiment"" OR ""randomised controlled trial"" OR ""A/B test"") AND (""roll out"" OR ""decision to"" OR ""will decide"") AND (""seen"" OR ""sexual"" OR ""induction"")",2026-02-11 11:12:49,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['field experiment', 'randomised controlled trial', 'A/B test'], 'DECISION': ['roll out', 'decision to', 'will decide'], 'CONTEXT': ['seen', 'sexual', 'induction'], 'NOISE': ['podcast', 'review']}",8,8,0,0.0,[],COMPLETED
14,3,"(""evaluation"" OR ""A/B test"" OR ""pilot study"") AND (""million"" OR ""support"" OR ""quality"") AND NOT (""review"" OR ""letters"")",2026-02-11 11:12:57,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['evaluation', 'A/B test', 'pilot study'], 'DECISION': ['decision to', 'funding', 'adopt'], 'CONTEXT': ['million', 'support', 'quality'], 'NOISE': ['review', 'letters']}",50,4114,PENDING,0.0,[],FETCHED
14,3,"(""evaluation"" OR ""A/B test"" OR ""pilot study"") AND (""million"" OR ""support"" OR ""quality"") AND NOT (""review"" OR ""letters"")",2026-02-11 11:12:57,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['evaluation', 'A/B test', 'pilot study'], 'DECISION': ['decision to', 'funding', 'adopt'], 'CONTEXT': ['million', 'support', 'quality'], 'NOISE': ['review', 'letters']}",50,4114,1,0.02,"['fewer effects', 'metastatic hormone', 'metastatic', 'sensitive prostate', 'sensitive']",COMPLETED
14,4,"(""A/B test"" OR ""impact evaluation"" OR ""field experiment"") AND (""control"" OR ""online therapies"" OR ""asco"") AND NOT (""opinion"" OR ""podcast"")",2026-02-11 11:14:00,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['A/B test', 'impact evaluation', 'field experiment'], 'DECISION': ['decision to', 'adopt', 'expand'], 'CONTEXT': ['control', 'online therapies', 'asco'], 'NOISE': ['opinion', 'podcast']}",14,14,PENDING,0.0,[],FETCHED
14,4,"(""A/B test"" OR ""impact evaluation"" OR ""field experiment"") AND (""control"" OR ""online therapies"" OR ""asco"") AND NOT (""opinion"" OR ""podcast"")",2026-02-11 11:14:00,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['A/B test', 'impact evaluation', 'field experiment'], 'DECISION': ['decision to', 'adopt', 'expand'], 'CONTEXT': ['control', 'online therapies', 'asco'], 'NOISE': ['opinion', 'podcast']}",14,14,0,0.0,[],COMPLETED
15,1,"(""field experiment"" OR ""randomised controlled trial"" OR ""impact evaluation"") AND (""disorder"" OR ""drink"" OR ""pill"") AND NOT (""letters"" OR ""podcast"")",2026-02-11 11:14:11,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['field experiment', 'randomised controlled trial', 'impact evaluation'], 'DECISION': ['decision to', 'adopt', 'implement'], 'CONTEXT': ['disorder', 'drink', 'pill'], 'NOISE': ['letters', 'podcast']}",40,40,PENDING,0.0,[],FETCHED
15,1,"(""field experiment"" OR ""randomised controlled trial"" OR ""impact evaluation"") AND (""disorder"" OR ""drink"" OR ""pill"") AND NOT (""letters"" OR ""podcast"")",2026-02-11 11:14:11,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['field experiment', 'randomised controlled trial', 'impact evaluation'], 'DECISION': ['decision to', 'adopt', 'implement'], 'CONTEXT': ['disorder', 'drink', 'pill'], 'NOISE': ['letters', 'podcast']}",40,40,3,0.075,"['pregnancies', 'pregnancy', 'apps', 'drinks', 'alcohol use']",COMPLETED
15,2,"(""controlled trial"" OR ""A/B test"" OR ""field experiment"") AND (""food"" OR ""cancer research"" OR ""eating"") AND NOT (""sport"" OR ""live blog"")",2026-02-11 11:14:28,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['controlled trial', 'A/B test', 'field experiment'], 'DECISION': ['expand', 'adopt', 'will decide'], 'CONTEXT': ['food', 'cancer research', 'eating'], 'NOISE': ['sport', 'live blog']}",50,94,PENDING,0.0,[],FETCHED
15,2,"(""controlled trial"" OR ""A/B test"" OR ""field experiment"") AND (""food"" OR ""cancer research"" OR ""eating"") AND NOT (""sport"" OR ""live blog"")",2026-02-11 11:14:28,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['controlled trial', 'A/B test', 'field experiment'], 'DECISION': ['expand', 'adopt', 'will decide'], 'CONTEXT': ['food', 'cancer research', 'eating'], 'NOISE': ['sport', 'live blog']}",50,94,3,0.06,"['spread', 'cheap', 'remarkable', 'investigators', 'widely available']",COMPLETED
15,3,"(""impact evaluation"" OR ""randomised controlled trial"" OR ""evaluation"") AND (""expand"" OR ""decision to"" OR ""approve"") AND (""giving"" OR ""death"" OR ""today"")",2026-02-11 11:15:13,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['impact evaluation', 'randomised controlled trial', 'evaluation'], 'DECISION': ['expand', 'decision to', 'approve'], 'CONTEXT': ['giving', 'death', 'today'], 'NOISE': ['live blog', 'letters']}",50,922,PENDING,0.0,[],FETCHED
15,3,"(""impact evaluation"" OR ""randomised controlled trial"" OR ""evaluation"") AND (""expand"" OR ""decision to"" OR ""approve"") AND (""giving"" OR ""death"" OR ""today"")",2026-02-11 11:15:13,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['impact evaluation', 'randomised controlled trial', 'evaluation'], 'DECISION': ['expand', 'decision to', 'approve'], 'CONTEXT': ['giving', 'death', 'today'], 'NOISE': ['live blog', 'letters']}",50,922,1,0.02,"['demonstrated', 'course', 'similar', 'tuesday', 'cognitive']",COMPLETED
15,4,"(""evaluation"" OR ""impact evaluation"" OR ""randomised controlled trial"") AND (""oxygen"" OR ""medicines"" OR ""obese"") AND NOT (""live blog"" OR ""review"")",2026-02-11 11:15:59,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['evaluation', 'impact evaluation', 'randomised controlled trial'], 'DECISION': ['expand', 'will decide', 'adopt'], 'CONTEXT': ['oxygen', 'medicines', 'obese'], 'NOISE': ['live blog', 'review']}",50,319,PENDING,0.0,[],FETCHED
